STATIONS_ID;MESS_DATUM;QN_8;  R1;RS_IND;WRTR;eor
      13670;2018010719;    3;   0.0;   0;-999;eor
      13670;2018010720;    3;   0.0;   0;-999;eor
      13670;2018010721;    3;   0.0;   0;-999;eor
      13670;2018010722;    3;   0.0;   0;-999;eor
      13670;2018010723;    3;   0.0;   0;-999;eor
      13670;2018010800;    3;   0.0;   0;-999;eor
      13670;2018010801;    3;   0.0;   0;-999;eor
      13670;2018010802;    3;   0.0;   0;-999;eor
      13670;2018010803;    3;   0.0;   0;-999;eor
      13670;2018010804;    3;   0.0;   0;-999;eor
      13670;2018010805;    3;   0.0;   0;-999;eor
      13670;2018010806;    3;   0.0;   0;-999;eor
      13670;2018010807;    3;   0.0;   0;-999;eor
      13670;2018010808;    3;   0.0;   0;-999;eor
      13670;2018010809;    3;   0.0;   0;-999;eor
      13670;2018010810;    3;   0.0;   0;-999;eor
      13670;2018010811;    3;   0.0;   0;-999;eor
      13670;2018010812;    3;   0.0;   0;-999;eor
      13670;2018010813;    3;   0.0;   0;-999;eor
      13670;2018010814;    3;   0.0;   0;-999;eor
      13670;2018010815;    3;   0.0;   0;-999;eor
      13670;2018010816;    3;   0.0;   0;-999;eor
      13670;2018010817;    3;   0.0;   0;-999;eor
      13670;2018010818;    3;   0.0;   0;-999;eor
      13670;2018010819;    3;   0.0;   0;-999;eor
      13670;2018010820;    3;   0.0;   0;-999;eor
      13670;2018010821;    3;   0.0;   0;-999;eor
      13670;2018010822;    3;   0.0;   0;-999;eor
      13670;2018010823;    3;   0.0;   0;-999;eor
      13670;2018010900;    3;   0.0;   0;-999;eor
      13670;2018010901;    3;   0.0;   0;-999;eor
      13670;2018010902;    3;   0.0;   0;-999;eor
      13670;2018010903;    3;   0.0;   0;-999;eor
      13670;2018010904;    3;   0.0;   0;-999;eor
      13670;2018010905;    3;   0.0;   0;-999;eor
      13670;2018010906;    3;   0.0;   0;-999;eor
      13670;2018010907;    3;   0.0;   0;-999;eor
      13670;2018010908;    3;   0.0;   0;-999;eor
      13670;2018010909;    3;   0.0;   0;-999;eor
      13670;2018010910;    3;   0.0;   0;-999;eor
      13670;2018010911;    3;   0.0;   0;-999;eor
      13670;2018010912;    3;   0.0;   0;-999;eor
      13670;2018010913;    3;   0.0;   0;-999;eor
      13670;2018010914;    3;   0.0;   0;-999;eor
      13670;2018010915;    3;   0.0;   0;-999;eor
      13670;2018010916;    3;   0.0;   0;-999;eor
      13670;2018010917;    3;   0.0;   0;-999;eor
      13670;2018010918;    3;   0.0;   0;-999;eor
      13670;2018010919;    3;   0.0;   0;-999;eor
      13670;2018010920;    3;   0.0;   0;-999;eor
      13670;2018010921;    3;   0.0;   0;-999;eor
      13670;2018010922;    3;   0.0;   0;-999;eor
      13670;2018010923;    3;   0.0;   0;-999;eor
      13670;2018011000;    3;   0.0;   0;-999;eor
      13670;2018011001;    3;   0.0;   0;-999;eor
      13670;2018011002;    3;   0.0;   0;-999;eor
      13670;2018011003;    3;   0.0;   0;-999;eor
      13670;2018011004;    3;   0.0;   0;-999;eor
      13670;2018011005;    3;   0.0;   0;-999;eor
      13670;2018011006;    3;   0.0;   0;-999;eor
      13670;2018011007;    3;   0.0;   0;-999;eor
      13670;2018011008;    3;   0.0;   1;-999;eor
      13670;2018011009;    3;   0.1;   1;-999;eor
      13670;2018011010;    3;   0.0;   0;-999;eor
      13670;2018011011;    3;   0.0;   0;-999;eor
      13670;2018011012;    3;   0.0;   0;-999;eor
      13670;2018011013;    3;   0.0;   0;-999;eor
      13670;2018011014;    3;   0.0;   0;-999;eor
      13670;2018011015;    3;   0.0;   0;-999;eor
      13670;2018011016;    3;   0.0;   0;-999;eor
      13670;2018011017;    3;   0.0;   0;-999;eor
      13670;2018011018;    3;   0.0;   0;-999;eor
      13670;2018011019;    3;   0.0;   0;-999;eor
      13670;2018011020;    3;   0.0;   0;-999;eor
      13670;2018011021;    3;   0.0;   0;-999;eor
      13670;2018011022;    3;   0.0;   0;-999;eor
      13670;2018011023;    3;   0.0;   0;-999;eor
      13670;2018011100;    3;   0.1;   1;-999;eor
      13670;2018011101;    3;   0.0;   0;-999;eor
      13670;2018011102;    3;   0.0;   0;-999;eor
      13670;2018011103;    3;   0.0;   1;-999;eor
      13670;2018011104;    3;   0.0;   0;-999;eor
      13670;2018011105;    3;   0.0;   0;-999;eor
      13670;2018011106;    3;   0.0;   0;-999;eor
      13670;2018011107;    3;   0.0;   0;-999;eor
      13670;2018011108;    3;   0.0;   0;-999;eor
      13670;2018011109;    3;   0.0;   0;-999;eor
      13670;2018011110;    3;   0.0;   0;-999;eor
      13670;2018011111;    3;   0.0;   0;-999;eor
      13670;2018011112;    3;   0.0;   0;-999;eor
      13670;2018011113;    3;   0.0;   0;-999;eor
      13670;2018011114;    3;   0.0;   0;-999;eor
      13670;2018011115;    3;   0.0;   0;-999;eor
      13670;2018011116;    3;   0.0;   0;-999;eor
      13670;2018011117;    3;   0.0;   0;-999;eor
      13670;2018011118;    3;   0.0;   0;-999;eor
      13670;2018011119;    3;   0.0;   0;-999;eor
      13670;2018011120;    3;   0.0;   0;-999;eor
      13670;2018011121;    3;   0.0;   0;-999;eor
      13670;2018011122;    3;   0.0;   0;-999;eor
      13670;2018011123;    3;   0.0;   0;-999;eor
      13670;2018011200;    3;   0.0;   0;-999;eor
      13670;2018011201;    3;   0.0;   0;-999;eor
      13670;2018011202;    3;   0.0;   0;-999;eor
      13670;2018011203;    3;   0.0;   0;-999;eor
      13670;2018011204;    3;   0.0;   0;-999;eor
      13670;2018011205;    3;   0.0;   0;-999;eor
      13670;2018011206;    3;   0.0;   0;-999;eor
      13670;2018011207;    3;   0.0;   0;-999;eor
      13670;2018011208;    3;   0.0;   0;-999;eor
      13670;2018011209;    3;   0.0;   0;-999;eor
      13670;2018011210;    3;   0.0;   0;-999;eor
      13670;2018011211;    3;   0.0;   0;-999;eor
      13670;2018011212;    3;   0.0;   0;-999;eor
      13670;2018011213;    3;   0.0;   1;-999;eor
      13670;2018011214;    3;   0.0;   0;-999;eor
      13670;2018011215;    3;   0.0;   0;-999;eor
      13670;2018011216;    3;   0.0;   0;-999;eor
      13670;2018011217;    3;   0.0;   0;-999;eor
      13670;2018011218;    3;   0.0;   0;-999;eor
      13670;2018011219;    3;   0.0;   0;-999;eor
